ISBN	Title	Author	Rating	R Count	Score
9781856356176	Paupers Graveyard	Gemma Mawdsley	3.52	23	1.96
9781416591061	Empire of the Summer Moon	S. C. Gwynne	4.08	11294	2.83
9781586173180	Jesus of Nazareth: From the Baptism in the Jordan to the Transfiguration	Joseph Ratzinger; Mark Brumley; Matthew Levering; Thomas Harmon	3.4	5	2.99
9780307800145	The Cay	Theodore Taylor	3.69	17368	1.23
9781442402003	Nevermore	Kelly Creagh	3.9	19004	2.46
9780758274519	Aftertaste	Meredith Mileti	3.76	596	2.64
9780307739322	Paris	Barrie Kerper	4.02	85	3.35
9780307473165	Istanbul	Barrie Kerper	0	0	3.17
9780141962948	Caravaggio	Andrew Graham-Dixon	0	0	3.46
9781934633854	An Education	Lynn Barber	3.3	1741	2.36
9781590174012	The Jokers	Albert Cossery	3.87	270	2.2
9781937387327	The Night and the Music	Lawrence Block	4.07	202	1.89
9781936070374	Manhattan Noir	Lawrence Block	3.59	135	1.98
9780060731250	The Burglar Who Liked to Quote Kipling	Lawrence Block	3.81	1608	2.1
9780060872762	The Burglar Who Studied Spinoza	Lawrence Block	3.82	1458	2.04
9780060872892	The Burglar in the Rye	Lawrence Block	3.85	1205	2.08
9780060582555	Burglars Can't Be Choosers	Lawrence Block	3.8	2696	1.88
9780857683311	Killing Castro	Lawrence Block	3.25	331	1.72
9780060872793	The Burglar Who Thought He Was Bogart	Lawrence Block	3.86	1475	2.17
9780060731434	The Burglar Who Painted Like Mondrian	Lawrence Block	3.85	1417	2.08
9780061030994	Hit List	Lawrence Block	3.85	1937	2.02
9780752825922	Hit Man	Lawrence Block	3.88	2888	2.06
9780743445078	After the First Death	Lawrence Block	3.39	157	1.73
9781453209370	Threesome	Lawrence Block	3.0	1	2.0
9780061030987	The Burglar on the Prowl	Lawrence Block	3.88	1108	2.21
9781453209257	Warm and Willing	Lawrence Block	2.5	8	1.69
9780060872878	The Burglar in the Library	Lawrence Block	3.92	1561	2.09
9781453208588	Ronald Rabbit Is a Dirty Old Man	Lawrence Block	3.81	54	1.94
9780060872731	The Burglar in the Closet	Lawrence Block	3.88	2009	1.91
9780060731441	The Burglar Who Traded Ted Williams	Lawrence Block	3.86	1556	2.14
9780061582141	Lawrence Block	One Night Stands; Lost weekends (v5)	3.47	160	2.09
9780470406786	Dear Mr. Buffett: What an Investor Learns 1,269 Miles From Wall Street	Janet M. Tavakoli	3.26	54	2.59
9780446579650	The Girl Who Stopped Swimming	Joshilyn Jackson	3.43	7138	2.28
9780446582346	Backseat Saints	Joshilyn Jackson	3.81	5670	2.43
9780520271425	Unequal Childhoods	Annette Lareau	4.05	1019	2.76
9780307462473	Freedom, Inc.	Brian M. Carney	4.33	48	2.53
9780321569561	Chemistry: The Central Science Value Pack (Includes Virtual ChemLab: General Chemistry, Student Lab Manual / Workbook, V2.5 & Virtual ChemLab, General Chemistry, Student CD, V2.5)	Theodore E. Brown; H. Eugene H Lemay; Bruce E. Bursten; Catherine Murphy; Patrick Woodward	0	0	4.28
9781741758597	Mostly Sunny with a Chance of Storms	Marion Roberts	3.7	115	1.81
9781118002766	SolidWorks 2011 Assemblies Bible	Matt Lombard	0	0	2.46
9781118002759	SolidWorks 2011 Parts Bible	Matt Lombard	0	0	2.68
9780679642602	Meditations	Marcus Aurelius (Emperor of Rome); Gregory Hays	4.16	21939	2.52
9781904048695	Jack The Ripper	Mark Whitehead	3.34	98	2.26
9780563486053	Doctor Who: The Last Resort	Paul Leonard	2.93	41	1.76
9780426204879	Speed of Flight	Paul Leonard	2.69	26	1.83
9780426204411	Dancing the Code	Paul Leonard	3.02	45	1.77
9780373707652	An affair to forget	Rachel Lindsay	3.5	14	1.9
9780972722759	So Easy Baby Food Basics	Cheryl Tallman	3.67	3	1.26
9780811860239	Little Hoot	Amy Krouse Rosenthal; Jen Corace	4.11	1672	0.8
978081184658X	Little Pea	Amy Krouse Rosenthal	0	0	0.62
9780811866552	Little Oink	Amy Krouse Rosenthal	3.94	612	0.77
9789866830785	Curious George Rides a Bike	H. A. Rey	4.2	10771	0.69
9780426204527	Doctor Who: Toy Soldiers	Paul Leonard	3.02	43	1.81
9780563538066	Doctor Who: The Turing Test	Paul Leonard	3.75	85	1.99
9780563555704	Doctor Who: Revolution Man	Paul Leonard	3.2	74	1.87
9780426204244	Venusian Lullaby	Paul Leonard	3.43	79	1.99
9780563405856	Doctor Who: Dreamstone Moon	Paul Leonard; Paul Hinder	2.95	84	1.92
9780563405726	Doctor Who: Genocide	Paul Leonard	3.18	137	1.87
9781400049622	The zombie survival guide: complete protection from the living dead	Max Brooks	3.87	64095	2.3
9780307346612	World War Z: An Oral History of the Zombie War	Max Brooks	4.01	220410	2.58
9780307405777	The Zombie Survival Guide	Max Brooks; Ibraim Roberson	3.75	4418	1.74
9781594202568	Four Fish: The Future of the Last Wild Food	Paul Greenberg	3.92	2507	2.8
9780345428745	Star Wars: The New Jedi Order 16: Destiny's Way	Walter Jon Williams	3.73	4211	2.54
9780345459152	Star Wars: The New Jedi Order 16: Ylesia	Walter Jon Williams	3.38	1478	1.64
9781441591739	The Adventures of Button	Richard W. Leech	4.0	3	2.05
9781848091160	The Cloud Maker	Patrick Woodhead	3.34	73	2.21
9781416531104	Sword of Damocles	Geoffrey Thorne	3.7	480	2.37
9780385516402	The Nine	Jeffrey Toobin	4.04	9706	2.76
9780061782312	Transgression: A Novel of Love and War	James W. Nichol	3.8	145	1.98
9781609281687	Snow	Deborah M. Brown	3.1	21	1.69
9780307716408	The Book of the Dead	John Mitchinson; John Lloyd	3.91	739	3.19
9781617750021	Philadelphia Noir	Carlin Romano	3.2	60	2.25
9780718156053	A Tiny Bit Marvellous	Dawn French	3.19	4615	2.74
9780061624216	Audrey's Door	Sarah Langan	3.38	788	2.47
9781402556883	Winterkill	C. J. Box	4.07	2976	2.1
9780399157356	Cold Wind	C. J. Box	4.08	2674	2.15
9780425228081	Blood Trail	C. J. Box	4.11	2595	2.03
9780399156458	Nowhere to Run (A Joe Pickett Novel)	C. J. Box	4.12	2587	2.07
9780425221242	Free Fire	C. J. Box	4.11	2335	2.13
9781606522202	Blackboard Books Boxed Set: I Used to Know That, My Grammarand I...OrSho: I Used to Know That, I Before E. My Grammar and I	Caroline Taggart; J. A. Wines; Judy Parkinson	4.17	6	2.69
9780679643951	Behind the Beautiful Forevers	Katherine Boo	3.98	38342	2.49
9781607785927	Works of Booker T. Washington: The Future of the American Negro, the Negro Problem, Up From Slavery: An Autobiography, Heroes in Black Skins, Addresses in Memory of Carl Schurz, Atlanta Compromise (Mobi Collected Works)	Booker T. Washington	3.5	2	2.75
9781101535523	The Ideal Man	Julie Garwood	3.85	8476	1.78
9780345453808	Killjoy	Julie Garwood	3.93	7387	2.04
9780345453846	Slow Burn: A Novel	Julie Garwood	3.96	8329	1.77
9780345453822	Murder List	Julie Garwood	3.96	8386	1.93
9780345453860	Shadow Dance: A Novel	Julie Garwood	3.91	7537	1.86
9780765310101	The Crippled God	Steven Erikson	4.38	8346	2.97
9781409092421	A Malazan Book of the Fallen Collection 2	Steven Erikson	4.29	14	3.55
9781409092414	A Malazan Book of the Fallen Collection 1	Steven Erikson	4.74	239	3.3
9780765348869	Dust of Dreams: Book Nine of The Malazan Book of the Fallen	Steven Erikson	4.32	7407	3.2
9781409092438	A Malazan Book of the Fallen Collection 3	Steven Erikson	4.09	11	3.57
9781409092445	Reaper's Gate & Toll the Hounds	Steven Erikson	4.0	11	3.81
9780061967849	Kennedy: The Classic Biography	Ted Sorensen	3.97	294	3.38
9780143037835	Let My People Go Surfing: The Education of a Reluctant Businessman	Yvon Chouinard	4.06	1787	2.42
9780307428271	The Closing of the Western Mind	Charles Freeman	4.02	904	3.36
9781416934165	Fiendish Deeds	P. J. Bracegirdle	3.64	254	2.05
9780345532596	A Taste of Midnight	Lara Adrian	4.23	7460	1.53
0553589377	Kiss of Midnight: A Midnight Breed Novel	Lara Adrian	3.96	38626	3.29
9780425236413	A Deadly Row	Casey Mayes	3.48	169	1.58
9780679643999	The Orphan Master's Son	Adam Johnson	4.04	28176	2.51
9780505527691	The Accidental Demon Slayer	Angie Fox	3.57	3278	2.1
9781459601031	Monty Python and Philosophy: Nudge Nudge, Think Think!	Gary L. Hardcastle	3.75	225	2.86
9781416561019	The duel: Pakistan on the flight path of American power	Tariq Ali	3.84	303	2.96
9781400043583	One minute to midnight: Kennedy, Khrushchev, and Castro on the brink of nuclear war	Michael Dobbs	4.16	1049	2.75
9780062085429	NLP	NLP Comprehensive	3.73	544	2.12
9780759568174	White Oleander	Janet Fitch	3.88	178631	2.73
9781846072253	Doctor Who: Sting of the Zygons	Stephen Cole	3.62	660	1.98
9780563486299	Doctor Who: The Monsters Inside	Stephen Cole	3.59	1084	2.19
9780563538295	Doctor Who: Vanishing Point	Stephen Cole	3.43	49	2.3
9780563486510	Doctor Who: The Art of Destruction	Stephen Cole	3.32	668	2.06
9780563486077	Doctor Who: Timeless	Stephen Cole; Various	3.37	46	2.4
9780563538530	Doctor Who: Ten Little Aliens	Stephen Cole	3.42	332	2.19
9780563486251	Doctor Who: To the Slaughter	Stephen Cole	3.45	33	2.53
9780563486442	Doctor Who: The Feast of the Drowned	Stephen Cole	3.68	1549	1.99
9780563555810	Doctor Who: The Blue Angel	Paul Magrs; Jeremy Hoad	3.18	93	2.03
9780563538455	Doctor Who: Mad Dogs and Englishmen	Paul Magrs	3.63	92	2.54
9780563405955	Doctor Who: The Scarlet Empress	Paul Magrs	3.52	107	2.93
9780563555926	Doctor Who: Verdigris	Paul Magrs	3.47	88	2.45
9780375822742	The City of Ember: Book 1	Jeanne DuPrau	3.83	131489	1.56
9780307453020	Radio Shangri-La: What I Learned in Bhutan, the Happiest Kingdom on Earth	Lisa Napoli	3.41	1061	2.43
9781616262501	Dare to Be Different	Nicole O'Dell	4.39	28	1.5
9781616262518	Risky Business	Nicole O'Dell	4.11	38	1.65
9781616262525	Swept Away	Nicole O'Dell	4.31	49	1.67
9780380804719	Exit Wounds	J. A. Jance	3.94	2527	2.09
9780061945373	Day of the Dead	J. A. Jance	3.64	988	2.14
9780061958519	Until Proven Guilty	J. A. Jance	3.85	4342	1.99
9780385518512	Clapton: The Autobiography	Eric Clapton	3.76	10791	2.42
9780340935651	The great lover	Jill Dawson	3.11	357	2.67
9780393317381	Agents of Innocence	David Ignatius	3.95	487	2.41
9780393338317	The Increment: A Novel	David Ignatius	3.72	798	2.24
9781439177785	Unbearable Lightness: A Story of Loss and Gain	Portia de Rossi	3.81	24000	2.15
9780898702620	Three Philosophies Of Life	Kreeft, Peter	0	0	2.36
9781742203850	Thailand	China Williams	3.78	241	3.78
9780375703423	Family Matters	Rohinton Mistry	3.96	12158	2.76
9781551991382	A Fine Balance	Rohinton Mistry	4.32	73080	3.21
9780759522633	Spencerville	Nelson DeMille	3.57	4918	2.26
9780759569447	Wild Fire	Nelson DeMille	3.93	13477	2.22
9780759522596	The Talbot Odyssey	Nelson DeMille	3.76	3223	2.53
9780446604765	Mayday	Nelson DeMille; Thomas Block	3.84	3018	2.15
9780446358576	Cathedral	Nelson DeMille	3.8	4988	2.33
9780446520652	The Lion's Game	Nelson DeMille	4.15	17703	2.48
9780446516570	Up Country	Nelson DeMille	3.94	9736	2.39
9780759522565	Word of Honor	Nelson DeMille	4.05	5382	2.75
9780446515061	Plum Island	Nelson DeMille	4.0	21998	2.51
9780446513067	The General's Daughter	Nelson DeMille	4.02	34801	2.39
9780446576635	Night Fall	Nelson DeMille	4.03	14123	2.08
9780446513050	The charm school	Nelson DeMille	4.23	18541	2.57
9780446360852	The Gold Coast	Nelson DeMille	4.03	14525	2.7
9780446533423	The Gate House	Nelson DeMille	3.65	9682	2.47
9780446358590	By the Rivers of Babylon	Nelson DeMille	3.77	3654	2.36
9781591843719	The Mesh	Lisa Gansky	3.54	403	2.37
9781592984541	Lethal Trajectories	Michael Conley	0	0	2.78
9780307268921	Giving	Bill Clinton	3.47	2107	2.23
9780764207563	Head in the Clouds	Karen Witemeyer	4.14	3550	2.42
9781590174050	Lolly Willowes	Sylvia Townsend Warner	3.81	793	2.52
9781590173169	Summer Will Show	Sylvia Townsend Warner; Claire Harman	3.48	136	3.29
9781590174036	Mr. Fortune	Sylvia Townsend Warner; Adam Mars-jones	3.58	156	2.85
9780756406202	The Truth of Valor	Tanya Huff	4.06	1322	2.09
9780316054782	Sudden Sea	R.A. Scotti	3.97	760	2.43
9781594484537	An Education: Screenplay	Nick Hornby	3.71	856	1.62
1573227331	About a Boy	Nick Hornby	3.78	87894	1.95
9780141022512	Not a Star and Otherwise Pandemonium	Nick Hornby	3.59	330	1.03
9781594481932	A Long Way Down	Nick Hornby	3.39	48773	1.96
9780141020648	Juliet, Naked	Nick Hornby	3.47	25679	2.23
9780061863158	Seeing Stars	Diane Hammond	3.22	157	2.53
9781416575887	John Adams	David McCullough	4.14	109700	3.29
9780743226721	1776	David McCullough	4.06	74468	2.62
9781416571766	The Greater Journey: Americans in Paris	David McCullough	3.87	10410	2.92
9781590173855	Act of Passion	Georges Simenon; Louise Varese; Roger Ebert	3.89	235	1.93
1590170431	Dirty Snow	Georges Simenon	3.97	937	1.85
9780465025107	Frames of Mind: The Theory of Multiple Intelligences	Howard Gardner	3.99	1041	3.62
9780446558761	Cheating Death	Sanjay Gupta	3.77	408	2.29
9780547327846	The Best American Science and Nature Writing 2010	Freeman Dyson	3.81	178	3.27
9780375708466	A Gate at the Stairs	Lorrie Moore	3.12	12325	2.84
9780440412670	Where the Red Fern Grows	Wilson Rawls	4.0	199096	1.75
9780738214375	The Meat Lover's Meatless Cookbook	Kim O'Donnel	3.57	58	2.23
9780393071191	Anthill: a novel	Edward O. Wilson	3.32	1237	2.5
9780811216746	Laughter in the Dark	Vladimir Vladimirovich Nabokov; John Banville	3.92	5737	2.25
9780679723424	Pale Fire: A Novel	Vladimir Vladimirovich Nabokov	4.19	21410	3.17
9780679729976	Stories of Vladimir Nabokov	Vladimir Vladimirovich Nabokov; Dmitri Nabokov	4.3	4082	3.98
9781934861653	The Infection	Craig DiLouie	3.81	1926	2.3
9780553805192	Tracing the Shadow	Sarah Ash	3.37	212	2.57
9780553382112	Prisoner of the Iron Tower	Sarah Ash	3.78	960	2.7
9780553803341	Lord of Snow and Shadows	Sarah Ash	3.63	1737	2.69
9780553805208	Flight Into Darkness	Sarah Ash	3.52	122	2.63
9781591844006	Car Guys vs. Bean Counters	Bob Lutz	3.5	321	2.64
9781588366436	Sin in the Second City	Karen Abbott	3.57	7148	2.74
9781400066919	American Rose: A Nation Laid Bare: The Life and Times of Gypsy Rose Lee	Karen Abbott	3.4	1735	2.92
9780307596772	Conquistadora	Esmeralda Santiago	3.44	1866	2.66
9780786736867	When I Was Puerto Rican	Esmeralda Santiago	3.96	5673	2.17
9781428511101	A Congregation of Jackals	S. Craig Zahler	3.91	54	2.36
9780312614300	Heart of the Falcon	Francis Ray	4.2	93	1.99
0312300506	I Know Who Hold Tomorrow	Francis Ray	4.41	463	2.07
9780312948177	Not Even if You Begged	Francis Ray	4.28	351	1.87
9780312365080	Forever Yours	Francis Ray	4.46	457	1.85
9780312365110	Only Hers	Francis Ray	4.36	245	1.98
9780312356132	In Another Man’s Bed	Francis Ray	4.33	417	1.89
9780312365073	It Had To Be You	Francis Ray	4.34	266	1.76
9781429926652	The Turning Point	Ray, Francis	4.63	81	2.18
9780312946852	Nobody But You	Unknown	4.41	355	1.73
9780312365066	One Night with You	Francis Ray	4.35	261	1.83
9780312939731	Dreaming of You	Francis Ray	4.45	569	1.95
9780312939748	Irresistible You	Francis Ray	4.45	497	1.85
9780312946845	The Way You Love Me	Unknown	4.39	476	1.97
9780312573690	If you were my man	Unknown	4.28	218	1.81
9780312944186	Until There Was You	Unknown	4.51	701	1.95
9780312573683	And Mistress Makes Three	Francis Ray	4.23	182	1.92
9780425167625	Star Wars: Junior Jedi Knights 2: Lyric's World	Nancy Richardson	3.51	253	1.18
9780425169551	Star Wars: Junior Jedi Knights 3: Promises	Nancy Richardson	3.66	267	1.08
9780425168257	Star Wars: Junior Jedi Knights 1: The Golden Globe	Nancy Richardson	3.56	409	0.8
9780679644149	Nightwoods	Charles Frazier	3.57	6963	2.46
9780761136910	1, 000 Places to See in the USA and Canada Before You Die	Patricia Schultz	3.97	1332	4.13
9780061120152	Under the Volcano	Malcolm Lowry	3.8	12110	3.26
080278660X	Dirty Little Secrets	C. J. Omololu	3.73	3483	1.55
9780778328544	The Secret Life of Ceecee Wilkes	Diane Chamberlain	4.1	22234	1.97
9780778327417	The Courage Tree	Diane Chamberlain	3.88	2606	1.86
9780778328445	The Shadow Wife	Diane Chamberlain	3.98	2678	2.0
9780778303640	The Bay at Midnight	Diane Chamberlain	4.05	2864	2.05
1401310044	Make It Fast, Cook It Slow: The Big Book of Everyday Slow Cooking	Stephanie O'Dea	3.95	690	2.03
9780802119285	Matterhorn: A Novel of the Vietnam War	Karl Marlantes	4.27	15621	2.46
1936070065	Moscow Noir	Natalia Smirnova; Julia Goumen	3.28	46	2.29
9780060540111	The Saint of Dragons	Jason Hightman	3.48	561	1.79
9780060540166	Samurai	Jason Hightman	3.86	182	1.91
9780765320230	An Irish Country Village	Patrick Taylor	3.99	2930	2.86
9780140251364	The box garden	Carol Shields	3.59	590	2.45
9781589796003	Super Bowl Monday: From the Persian Gulf to the Shores of West Florida	Adam Lazarus; Lynn Swann	3.84	19	2.34
9780061995439	My Appetite for Destruction: Sex, and Drugs, and Guns N' Roses	Steven Adler	3.47	1925	2.18
9781405908085	Sarah Jane Adventures: The Nightmare Man	Joseph Lidster	0	0	0.84
9781846077845	Consequences	Joseph Lidster; James Moran; Andrew Cartmel; David Llewellyn; Sarah Pinborough	3.85	298	1.84
9780099551140	The Unwanted	Brett Battles	4.05	861	1.74
9780061941016	Wishin' and Hopin'	Wally Lamb	3.47	7715	2.07
8606690767	Roadfood	Jane Stern	0	0	3.28
9780743456715	Oaths	Glenn Hauman	3.44	9	1.58
9780970481955	Raw Family: A True Story of Awakening	Victoria Boutenko	3.96	108	1.25
9780375989209	Duck & Goose	Tad Hills	4.14	861	0.86
9780811872379	Chicken Big	Keith Graves	4.0	1066	0.95
9780394839103	The Berenstain Bears and the Spooky Old Tree	Stan Berenstain; Jan Berenstain	4.12	4349	0.51
9781410414946	Best Laid Plans	Nora Roberts	3.79	934	1.7
0060098503	Breathing Room	Susan Elizabeth Phillips	3.84	7253	0.0
9780061736858	Straits of Fortune	Anthony Gagliano	3.48	27	2.01
9780743496896	Creative Couplings (Book 2)	Glenn Hauman; Aaron Rosenberg	3.33	12	1.39
9780241953228	The Last Pope	Lus M. Rocha	0	0	2.02
9780515148251	The Holy Bullet	Lus M. Rocha	3.44	309	2.27
9781101575482	The Operators: The Wild and Terrifying Inside Story of America's War in Afghanistan	Michael Hastings	3.95	771	2.46
9780307266194	The Killer of Little Shepherds: A True Crime Story and the Birth of Forensic Science	Douglas Starr	3.78	2157	2.88
9781440500176	The Everything Pressure Cooker Cookbook	Pamela Rice Hahn	3.16	19	2.24
9780843957921	Death Mask	Graham Masterton	3.66	172	2.01
9780747404941	The pariah	Graham Masterton	3.71	543	2.55
9780812521870	Death Trance	Graham Masterton	3.73	245	2.45
9781400083039	Love Is a Mix Tape: Life and Loss, One Song at a Time	Rob Sheffield	3.84	17898	2.11
9780143104902	Black Lamb and Grey Falcon: A Journey Through Yugoslavia	Rebecca West; Christopher Hitchens	4.23	913	4.23
9781862070523	Dinner With Persephone	Patricia Storace	3.43	301	3.1
0129822841	Great Britain	David Else	0	0	4.03
0383798000	England	David Else	0	0	3.94
9780385664127	My Korean Deli: Risking It All for a Convenience Store	Ben Ryder Howe	3.39	2494	2.57
9781101042533	The Ghost Hunters	Deborah Blum	3.63	548	2.79
9780465005598	The physics of Star Trek	Lawrence Maxwell Krauss	3.78	3134	2.2
9780553805536	The Rise and Fall of Ancient Egypt	Toby A. H. Wilkinson	4.03	612	3.35
9780316074155	Blameless	Gail Carriger	3.99	17972	2.63
9781423602088	Entertaining in the Raw	Matthew Kenney; Miha Matei	3.96	45	1.91
9781436281195	Blood Memories	Barb Hendee	0	0	1.72
9780451461216	Rebel Fay	Barb Hendee; J. C. Hendee	3.98	2154	2.1
9780451463128	Through Stone and Sea	Barb Hendee; J. C. Hendee	3.92	814	2.26
9781841493640	Dhampir	Barb Hendee; J. C. Hendee	3.78	4990	2.0
9780451461872	Child of a Dead God	Barb Hendee; J. C. Hendee	4.02	1833	2.15
9780451459534	Thief of Lives	Barb Hendee; J. C. Hendee	3.95	3184	2.15
9780451460660	Traitor to the Blood	Barb Hendee; J. C. Hendee	3.94	2465	2.04
9780451462503	In Shade and Shadow	Barb Hendee; J. C. Hendee	3.87	1109	2.19
9780451462916	Hunting Memories	Barb Hendee	3.55	389	1.55
9781841493664	Sister of the Dead	Barb Hendee; J. C. Hendee	3.95	2872	2.08
9780439012867	Star Wars: Jedi Apprentice 1: The Rising Force	Dave Wolverton	3.84	2215	1.33
9780307796288	Star Wars: The Courtship of Princess Leia	Dave Wolverton	3.57	7974	2.42
9780470890455	Data Mining	Mehmed Kantardzic	5.0	1	3.22
9780061240478	One Day the Soldiers Came: Voices of Children in War	Charles London	3.63	70	2.13
9780446561242	Five Past Midnight in Bhopal	Dominique Lapierre; Javier Moro	4.06	603	2.67
9780671019211	The Q Continuum 02: Q-Zone	Greg Cox	3.79	531	2.44
9780671019150	The Q Continuum 01: Q-Space	Greg Cox	3.75	678	2.46
9780671560614	The Black Shore	Greg Cox	3.54	210	2.25
9780671019228	The Q Continuum 03: Q-Strike	Greg Cox	3.76	467	2.53
9780263880953	Millionaire's women	Helen Brooks	3.0	7	2.47
9781593080808	The Canterbury Tales (B&N)	Geoffrey Chaucer; Peter Tuttle; Robert W. Hanning	3.45	111579	3.59
9780199599028	The Canterbury Tales	Geoffrey Chaucer; DAVID WRIGHT; Christopher Cannon	3.45	111567	3.44
9780748125654	The Ascendant Stars	Cobley, Michael	0	0	2.99
9780803734661	The Line	Teri Hall	3.42	4727	1.56
9780307472502	All Souls' Rising	Madison Smartt Bell	4.06	510	3.1
9780307378637	Devil's Dream	Madison Smartt Bell	3.49	93	2.56
9780307427977	Stone That the Builder Refused	Madison Smartt Bell	4.31	84	3.23
